hmdb_id,metabolite,smiles,inchikey,disease,disease_std,pmids,n_pmids
HMDB0003671,2-Heptanone,CCCCCC(C)=O,CATSNJVOTSVZJV-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0003671,2-Heptanone,CCCCCC(C)=O,CATSNJVOTSVZJV-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0003990,"3b,5a,6b-Cholestanetriol",[H][C@@]12CC[C@H]([C@H](C)CCCC(C)C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C[C@@H](O)[C@@]2(O)C[C@@H](O)CC[C@]12C,YMMFNKXZULYSOQ-RUXQDQFYSA-N,Inflammatory bowel disease,Inflammatory Bowel Disease,26848182|27609529,2
HMDB0003993,alpha-Carotene,C\C(\C=C\C=C(/C)\C=C\[C@H]1C(C)=CCCC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)CCCC1(C)C,ANVAOWXLWRTKGA-NTXLUARGSA-N,Diabetes mellitus type 1,Type 1 Diabetes,12067838|22279428|16452910,3
HMDB0004118,Antimony,[Sb+3],FAWGZAFXDJGWBB-UHFFFAOYSA-N,Multiple sclerosis,Multiple Sclerosis,15576852|12938853|7707089|15061359|17611627|17384003|10609336|16244396|16244395|11985629|10577274|20347721|20541774|20374079|18562510,15
HMDB0004142,Barium,[Ba++],XDFCIPNJCBUZJN-UHFFFAOYSA-N,Multiple sclerosis,Multiple Sclerosis,15576852|12938853|7707089|15061359|17611627|17384003|10609336|16244396|16244395|11985629|10577274|20347721|20541774|20374079|18562510,15
HMDB0004158,Urobilinogen,CCC1=C(C)C(=O)NC1CC1=C(C)C(CCC(O)=O)=C(CC2=C(CCC(O)=O)C(C)=C(CC3NC(=O)C(C=C)=C3C)N2)N1,KSQFFJKKJAEKTB-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0004158,Urobilinogen,CCC1=C(C)C(=O)NC1CC1=C(C)C(CCC(O)=O)=C(CC2=C(CCC(O)=O)C(C)=C(CC3NC(=O)C(C=C)=C3C)N2)N1,KSQFFJKKJAEKTB-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0004160,Urobilin,[H]C(C1=C(CCC(O)=O)C(C)=C(CC2NC(=O)C(C)=C2CC)N1)=C1N=C(CC2NC(=O)C(CC)=C2C)C(C)=C1CCC(O)=O,KDCCOOGTVSRCHX-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0004160,Urobilin,[H]C(C1=C(CCC(O)=O)C(C)=C(CC2NC(=O)C(C)=C2CC)N1)=C1N=C(CC2NC(=O)C(CC)=C2C)C(C)=C1CCC(O)=O,KDCCOOGTVSRCHX-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0004259,Acetyl-N-formyl-5-methoxykynurenamine,COC1=CC(C(=O)CCNC(C)=O)=C(NC=O)C=C1,JYWNYMJKURVPFH-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0004327,1-Butanol,CCCCO,LRHPLDYGYMQRHN-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0004327,1-Butanol,CCCCO,LRHPLDYGYMQRHN-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0004628,Lead,[Pb++],RVPVRDXYQKGNMQ-UHFFFAOYSA-N,Multiple sclerosis,Multiple Sclerosis,15576852|12938853|7707089|15061359|17611627|17384003|10609336|16244396|16244395|11985629|10577274|20347721|20541774|20374079|18562510,15
HMDB0005842,2-Oxohexane,CCCCC(C)=O,QQZOPKMRPOGIEB-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0005842,2-Oxohexane,CCCCC(C)=O,QQZOPKMRPOGIEB-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0005879,Dimethyldisulfide,CSSC,WQOXQRCZOLPYPM-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0005879,Dimethyldisulfide,CSSC,WQOXQRCZOLPYPM-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0005949,Lithium,[Li+],HBBGRARXTFLTSG-UHFFFAOYSA-N,Multiple sclerosis,Multiple Sclerosis,15576852|12938853|7707089|15061359|17611627|17384003|10609336|16244396|16244395|11985629|10577274|20347721|20541774|20374079|18562510,15
HMDB0005994,Hexanal,CCCCCC=O,JARKCYVAAOWBJS-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0005994,Hexanal,CCCCCC=O,JARKCYVAAOWBJS-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0006006,Isobutanol,CC(C)CO,ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0006007,Isopentanol,CC(C)CCO,PHTQWCKDNZKARW-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0006112,Malondialdehyde,O=CCC=O,WSMYVTOQOOLQHP-UHFFFAOYSA-N,Multiple sclerosis,Multiple Sclerosis,15576852|12938853|7707089|15061359|17611627|17384003|10609336|16244396|16244395|11985629|10577274|20347721|20541774|20374079|18562510,15
HMDB0006115,Benzaldehyde,O=CC1=CC=CC=C1,HUMNYLRZRPPJDN-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0006115,Benzaldehyde,O=CC1=CC=CC=C1,HUMNYLRZRPPJDN-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0006119,7beta-Hydroxycholesterol,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@@H](O)C=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCCC(C)C,OYXZMSRRJOYLLO-KGZHIOMZSA-N,Multiple sclerosis,Multiple Sclerosis,17611627|15061359|15576852|12938853|7707089|17384003|10609336|16244395|11985629|10577274|20347721|20541774|20374079|18562510|16244396,15
HMDB0006225,Ercalcitriol,C[C@H](\C=C\[C@H](C)C(O)(C)C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C,ZGLHBRQAEXKACO-XJRQOBMKSA-N,Inflammatory bowel disease,Inflammatory Bowel Disease,26848182|27609529,2
HMDB0006236,Phenylacetaldehyde,O=CCC1=CC=CC=C1,DTUQWGWMVIHBKE-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0006236,Phenylacetaldehyde,O=CCC1=CC=CC=C1,DTUQWGWMVIHBKE-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0006478,Isovaleraldehyde,CC(C)CC=O,YGHRJJRRZDOVPD-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0006478,Isovaleraldehyde,CC(C)CC=O,YGHRJJRRZDOVPD-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0006483,D-Aspartic acid,N[C@H](CC(O)=O)C(O)=O,CKLJMWTZIZZHCS-UWTATZPHSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0007079,DG(15:0/20:1(11Z)/0:0),[H][C@](CO)(COC(=O)CCCCCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCC,DICYCLUXEYFAQX-ORMHLZIJSA-N,Inflammatory bowel disease,Inflammatory Bowel Disease,26848182|27609529,2
HMDB0007103,"DG(16:0/18:2(9Z,12Z)/0:0)",[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC,SVXWJFFKLMLOHO-YAIZGCQRSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0007103,"DG(16:0/18:2(9Z,12Z)/0:0)",[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC,SVXWJFFKLMLOHO-YAIZGCQRSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0007175,"DG(18:0/22:2(13Z,16Z)/0:0)",[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC,CPEWURNZWJEDDC-CMFLVMKTSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0007175,"DG(18:0/22:2(13Z,16Z)/0:0)",[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC,CPEWURNZWJEDDC-CMFLVMKTSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0007856,"LysoPA(18:2(9Z,12Z)/0:0)",CCCCC\C=C/C\C=C/CCCCCCCC(=O)OCC(O)COP(O)(O)=O,ZQTAMPRZFOOEEP-HZJYTTRNSA-N,Inflammatory bowel disease,Inflammatory Bowel Disease,26848182|27609529,2
HMDB0008591,"PC(22:2(13Z,16Z)/14:1(9Z))",CCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CCCC,AHJIOIOFNHUXKJ-GXAHKNHCSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0008591,"PC(22:2(13Z,16Z)/14:1(9Z))",CCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CCCC,AHJIOIOFNHUXKJ-GXAHKNHCSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0010340,Retinyl beta-glucuronide,O[C@@H]1[C@@H](O)[C@H](OC\C=C(\C)/C=C/C=C(/C)\C=C\C2=C(C)CCCC2(C)C)O[C@H](C(O)=O)[C@H]1O,IYHVRAMISWFIRU-GMBUFXMQSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0010576,"PG(16:0/18:3(6Z,9Z,12Z))",[H][C@](O)(CO)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC,MVHBCRUZHMRQHX-UIWSMAGISA-N,Inflammatory bowel disease,Inflammatory Bowel Disease,26848182|27609529,2
HMDB0010730,3-Oxotetradecanoic acid,CCCCCCCCCCCC(=O)CC(O)=O,XLKOZYOVXNPWGT-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0011134,5-HETE,CCCCC\C=C/C\C=C/C\C=C/C=C/[C@@H](O)CCCC(O)=O,KGIJOOYOSFUGPC-JGKLHWIESA-N,Rheumatoid arthritis,Rheumatoid Arthritis,16277678|10361015|6589104|15338487|15249323,5
HMDB0011144,LysoPA(O-18:0/0:0),CCCCCCCCCCCCCCCCCCOCC(O)COP(O)(O)=O,HUUYDUFSUADEJQ-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0011154,LysoPA(P-16:0/0:0),CCCCCCCCCCCCCC\C=C/OC[C@](O)([H])COP(=O)(O)O,LBGSRVIXIVDRQM-OAXWQBPPSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0011469,2-Butanol,CCC(C)O,BTANRVKWQNVYAZ-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0011469,2-Butanol,CCC(C)O,BTANRVKWQNVYAZ-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0011478,"LysoPE(0:0/18:3(6Z,9Z,12Z))",[H][C@@](CO)(COP(O)(=O)OCCN)OC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC,QYXNIRQICOBIAE-CSLWLMPESA-N,Inflammatory bowel disease,Inflammatory Bowel Disease,26848182|27609529,2
HMDB0011500,LysoPE(14:0/0:0),[H][C@@](O)(COC(=O)CCCCCCCCCCCCC)COP(O)(=O)OCCN,RPXHXZNGZBHSMJ-GOSISDBHSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0011502,LysoPE(15:0/0:0),[H][C@@](O)(COC(=O)CCCCCCCCCCCCCC)COP(O)(=O)OCCN,FGHPDPYCRTXYNZ-LJQANCHMSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0011503,LysoPE(16:0/0:0),[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCC)COP(O)(=O)OCCN,YVYMBNSKXOXSKW-HXUWFJFHSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0011635,p-Cresol sulfate,CC1=CC=C(OS(O)(=O)=O)C=C1,WGNAKZGUSRVWRH-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0011738,N2-gamma-Glutamylglutamine,N[C@@H](CCC(=O)N[C@@H](CCC(N)=O)C(O)=O)C(O)=O,JBFYFLXEJFQWMU-WDSKDSINSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0011749,2-Piperidinone,O=C1CCCCN1,XUWHAWMETYGRKB-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0011749,2-Piperidinone,O=C1CCCCN1,XUWHAWMETYGRKB-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0012166,4alpha-Carboxy-5alpha-cholesta-8-en-3beta-ol,CC(C)CCCC(C)C1CCC2C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)[C@H](C1CC3)C(O)=O,RODBXVVNKJCWQR-KLZNZPMLSA-N,Inflammatory bowel disease,Inflammatory Bowel Disease,26848182|27609529,2
HMDB0012275,Phenylethylamine,NCCC1=CC=CC=C1,BHHGXPLMPWCGHP-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0012275,Phenylethylamine,NCCC1=CC=CC=C1,BHHGXPLMPWCGHP-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0012798,5'-Carboxy-alpha-chromanol,CC(CCC[C@]1(C)CCC2=C(O1)C(C)=C(C)C(O)=C2C)C(O)=O,QWPNLVBAEZJBMI-IMFVZPHKSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0012971,1-Hexanol,CCCCCCO,ZSIAUFGUXNUGDI-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0012971,1-Hexanol,CCCCCCO,ZSIAUFGUXNUGDI-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0013036,1-Pentanol,CCCCCO,AMQJEAYHLZJPGS-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0013627,Cervonoyl ethanolamide,CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC(=O)OCCO,CXWASNUDKUTFPQ-KUBAVDMBSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0013639,8-[(Aminomethyl)sulfanyl]-6-sulfanyloctanoic acid,NCSCCC(S)CCCCC(O)=O,YNZQCBXDUUGFIX-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0013695,Urolithin A,OC1=CC2=C(C=C1)C1=C(C=C(O)C=C1)C(=O)O2,RIUPLDUFZCXCHM-UHFFFAOYSA-N,Inflammatory bowel disease,Inflammatory Bowel Disease,26848182|27609529,2
HMDB0013724,Thallium,Cl[Tl],GBECUEIQVRDUKB-UHFFFAOYSA-M,Multiple sclerosis,Multiple Sclerosis,15576852|12938853|7707089|15061359|17611627|17384003|10609336|16244396|16244395|11985629|10577274|20347721|20541774|20374079|18562510,15
HMDB0013780,Dimethyl trisulfide,CSSSC,YWHLKYXPLRWGSE-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0013780,Dimethyl trisulfide,CSSSC,YWHLKYXPLRWGSE-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0013785,Furan,O1C=CC=C1,YLQBMQCUIZJEEH-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0013785,Furan,O1C=CC=C1,YLQBMQCUIZJEEH-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0013809,(E)-2-octenal,[H]C(=O)C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],LVBXEMGDVWVTGY-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0013811,1-Nitroheptane,CCCCCCC[N+](O)=O,FVLWFQZJXWIROM-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0013811,1-Nitroheptane,CCCCCCC[N+](O)=O,FVLWFQZJXWIROM-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0013824,2-Pentylfuran,CCCCCC1=CC=CO1,YVBAUDVGOFCUSG-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0013824,2-Pentylfuran,CCCCCC1=CC=CO1,YVBAUDVGOFCUSG-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0014389,Mesalazine,NC1=CC(C(O)=O)=C(O)C=C1,KBOPZPXVLCULAV-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0014447,Tranexamic Acid,NC[C@H]1CC[C@@H](CC1)C(O)=O,GYDJEQRTZSCIOI-LJGSYFOKSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0015532,Zinc,[Zn++],PTFCDOFLOPIGGS-UHFFFAOYSA-N,Multiple sclerosis,Multiple Sclerosis,15576852|12938853|7707089|15061359|17611627|17384003|10609336|16244396|16244395|11985629|10577274|20347721|20541774|20374079|18562510,15
HMDB0028732,Asparaginylhydroxyproline,N[C@@H](CC(N)=O)C(=O)N1C[C@H](O)C[C@H]1C(O)=O,LMVFAFXAMGAFOO-SRQIZXRXSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0028757,Aspartyl-Leucine,CC(C)CC(NC(=O)C(N)CC(O)=O)C(O)=O,ZVDPYSVOZFINEE-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0028757,Aspartyl-Leucine,CC(C)CC(NC(=O)C(N)CC(O)=O)C(O)=O,ZVDPYSVOZFINEE-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0028805,Glutaminylproline,N[C@@H](CCC(N)=O)C(=O)N1CCC[C@H]1C(O)=O,NJMYZEJORPYOTO-BQBZGAKWSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0029106,Tyrosylhydroxyproline,N[C@@H](CC1=CC=C(O)C=C1)C(=O)N1C[C@H](O)C[C@H]1C(O)=O,FTWOPDCJCRFTHX-WOPDTQHZSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0029147,N-gamma-Glutamylglutamine,N[C@@H](CCC(=O)NC(=O)CC[C@H](N)C(O)=O)C(O)=O,FCWNOQOVMGNKNG-WDSKDSINSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0029167,2-Methyladipic acid,CC(CCCC(O)=O)C(O)=O,JZUMVFMLJGSMRF-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0029167,2-Methyladipic acid,CC(CCCC(O)=O)C(O)=O,JZUMVFMLJGSMRF-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0029595,Nonane,CCCCCCCCC,BKIMMITUMNQMOS-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0029595,Nonane,CCCCCCCCC,BKIMMITUMNQMOS-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
